ISBN13,Title,Authors,Format,Number of Pages,Read Status,Date Read,Date Added,Year Published,Star Rating,Average Rating,Moods,Pace,Genre
9781250000000.0,"King of Scars (King of Scars, #1)",Leigh Bardugo,hardcover,527,read,,2019-07-01 00:00:00,2019,5.0,4.17,dark,medium,Fiction
9781250000000.0,"King of Scars (King of Scars, #1)",Leigh Bardugo,hardcover,527,read,,2019-07-01 00:00:00,2019,5.0,4.17,emotional,medium,Fiction
9781250000000.0,"King of Scars (King of Scars, #1)",Leigh Bardugo,hardcover,527,read,,2019-07-01 00:00:00,2019,5.0,4.17,tense,medium,Fiction
9781250000000.0,"King of Scars (King of Scars, #1)",Leigh Bardugo,hardcover,527,read,,2019-07-01 00:00:00,2019,5.0,4.17,challenging,medium,Romance
9781250000000.0,"King of Scars (King of Scars, #1)",Leigh Bardugo,hardcover,527,read,,2019-07-01 00:00:00,2019,5.0,4.17,dark,medium,Romance
9781250000000.0,"King of Scars (King of Scars, #1)",Leigh Bardugo,hardcover,527,read,,2019-07-01 00:00:00,2019,5.0,4.17,emotional,medium,Romance
9781250000000.0,"King of Scars (King of Scars, #1)",Leigh Bardugo,hardcover,527,read,,2019-07-01 00:00:00,2019,5.0,4.17,tense,medium,Romance
9781250000000.0,"King of Scars (King of Scars, #1)",Leigh Bardugo,hardcover,527,read,,2019-07-01 00:00:00,2019,5.0,4.17,challenging,medium,High Fantasy
9781250000000.0,"King of Scars (King of Scars, #1)",Leigh Bardugo,hardcover,527,read,,2019-07-01 00:00:00,2019,5.0,4.17,dark,medium,High Fantasy
9781250000000.0,"King of Scars (King of Scars, #1)",Leigh Bardugo,hardcover,527,read,,2019-07-01 00:00:00,2019,5.0,4.17,emotional,medium,High Fantasy
9781250000000.0,"King of Scars (King of Scars, #1)",Leigh Bardugo,hardcover,527,read,,2019-07-01 00:00:00,2019,5.0,4.17,tense,medium,High Fantasy
9781250000000.0,"King of Scars (King of Scars, #1)",Leigh Bardugo,hardcover,527,read,,2019-07-01 00:00:00,2019,5.0,4.17,challenging,medium,Magic
9781250000000.0,"King of Scars (King of Scars, #1)",Leigh Bardugo,hardcover,527,read,,2019-07-01 00:00:00,2019,5.0,4.17,dark,medium,Magic
9781250000000.0,"King of Scars (King of Scars, #1)",Leigh Bardugo,hardcover,527,read,,2019-07-01 00:00:00,2019,5.0,4.17,emotional,medium,Magic
9781250000000.0,"King of Scars (King of Scars, #1)",Leigh Bardugo,hardcover,527,read,,2019-07-01 00:00:00,2019,5.0,4.17,tense,medium,Magic
9780370000000.0,"Magic Study (Study, #2)",Maria V. Snyder,hardcover,392,read,,2023-01-21 00:00:00,2006,4.0,4.04,adventurous,fast,Fantasy
9780370000000.0,"Magic Study (Study, #2)",Maria V. Snyder,hardcover,392,read,,2023-01-21 00:00:00,2006,4.0,4.04,challenging,fast,Fantasy
9780370000000.0,"Magic Study (Study, #2)",Maria V. Snyder,hardcover,392,read,,2023-01-21 00:00:00,2006,4.0,4.04,tense,fast,Fantasy
9780370000000.0,"Magic Study (Study, #2)",Maria V. Snyder,hardcover,392,read,,2023-01-21 00:00:00,2006,4.0,4.04,adventurous,fast,Young Adult
9780370000000.0,"Magic Study (Study, #2)",Maria V. Snyder,hardcover,392,read,,2023-01-21 00:00:00,2006,4.0,4.04,challenging,fast,Young Adult
9780370000000.0,"Magic Study (Study, #2)",Maria V. Snyder,hardcover,392,read,,2023-01-21 00:00:00,2006,4.0,4.04,tense,fast,Young Adult
9780370000000.0,"Magic Study (Study, #2)",Maria V. Snyder,hardcover,392,read,,2023-01-21 00:00:00,2006,4.0,4.04,adventurous,fast,Magic
9780370000000.0,"Magic Study (Study, #2)",Maria V. Snyder,hardcover,392,read,,2023-01-21 00:00:00,2006,4.0,4.04,challenging,fast,Magic
9780370000000.0,"Magic Study (Study, #2)",Maria V. Snyder,hardcover,392,read,,2023-01-21 00:00:00,2006,4.0,4.04,tense,fast,Magic
9780370000000.0,"Magic Study (Study, #2)",Maria V. Snyder,hardcover,392,read,,2023-01-21 00:00:00,2006,4.0,4.04,adventurous,fast,Romance
9780370000000.0,"Magic Study (Study, #2)",Maria V. Snyder,hardcover,392,read,,2023-01-21 00:00:00,2006,4.0,4.04,challenging,fast,Romance
9780370000000.0,"Magic Study (Study, #2)",Maria V. Snyder,hardcover,392,read,,2023-01-21 00:00:00,2006,4.0,4.04,tense,fast,Romance
9780370000000.0,"Magic Study (Study, #2)",Maria V. Snyder,hardcover,392,read,,2023-01-21 00:00:00,2006,4.0,4.04,adventurous,fast,Fiction
9780370000000.0,"Magic Study (Study, #2)",Maria V. Snyder,hardcover,392,read,,2023-01-21 00:00:00,2006,4.0,4.04,challenging,fast,Fiction
9780370000000.0,"Magic Study (Study, #2)",Maria V. Snyder,hardcover,392,read,,2023-01-21 00:00:00,2006,4.0,4.04,tense,fast,Fiction
9780370000000.0,"Magic Study (Study, #2)",Maria V. Snyder,hardcover,392,read,,2023-01-21 00:00:00,2006,4.0,4.04,adventurous,fast,High Fantasy
9780370000000.0,"Magic Study (Study, #2)",Maria V. Snyder,hardcover,392,read,,2023-01-21 00:00:00,2006,4.0,4.04,challenging,fast,High Fantasy
9780370000000.0,"Magic Study (Study, #2)",Maria V. Snyder,hardcover,392,read,,2023-01-21 00:00:00,2006,4.0,4.04,tense,fast,High Fantasy
9780370000000.0,"Magic Study (Study, #2)",Maria V. Snyder,hardcover,392,read,,2023-01-21 00:00:00,2006,4.0,4.04,adventurous,fast,Adventure
9780370000000.0,"Magic Study (Study, #2)",Maria V. Snyder,hardcover,392,read,,2023-01-21 00:00:00,2006,4.0,4.04,challenging,fast,Adventure
9780370000000.0,"Magic Study (Study, #2)",Maria V. Snyder,hardcover,392,read,,2023-01-21 00:00:00,2006,4.0,4.04,tense,fast,Adventure
9780370000000.0,"Magic Study (Study, #2)",Maria V. Snyder,hardcover,392,read,,2023-01-21 00:00:00,2006,4.0,4.04,adventurous,fast,Paranormal
9780370000000.0,"Magic Study (Study, #2)",Maria V. Snyder,hardcover,392,read,,2023-01-21 00:00:00,2006,4.0,4.04,challenging,fast,Paranormal
9780370000000.0,"Magic Study (Study, #2)",Maria V. Snyder,hardcover,392,read,,2023-01-21 00:00:00,2006,4.0,4.04,tense,fast,Paranormal
9781250000000.0,"Shadow and Bone (The Shadow and Bone Trilogy, #1)",Leigh Bardugo,paperback,358,read,2019-05-23 00:00:00,2019-04-20 00:00:00,2012,5.0,3.95,adventurous,fast,Fantasy
9781250000000.0,"Shadow and Bone (The Shadow and Bone Trilogy, #1)",Leigh Bardugo,paperback,358,read,2019-05-23 00:00:00,2019-04-20 00:00:00,2012,5.0,3.95,dark,fast,Fantasy
9781250000000.0,"Shadow and Bone (The Shadow and Bone Trilogy, #1)",Leigh Bardugo,paperback,358,read,2019-05-23 00:00:00,2019-04-20 00:00:00,2012,5.0,3.95,mysterious,fast,Fantasy
9781250000000.0,"Shadow and Bone (The Shadow and Bone Trilogy, #1)",Leigh Bardugo,paperback,358,read,2019-05-23 00:00:00,2019-04-20 00:00:00,2012,5.0,3.95,adventurous,fast,Young Adult
9781250000000.0,"Shadow and Bone (The Shadow and Bone Trilogy, #1)",Leigh Bardugo,paperback,358,read,2019-05-23 00:00:00,2019-04-20 00:00:00,2012,5.0,3.95,dark,fast,Young Adult
9781250000000.0,"Shadow and Bone (The Shadow and Bone Trilogy, #1)",Leigh Bardugo,paperback,358,read,2019-05-23 00:00:00,2019-04-20 00:00:00,2012,5.0,3.95,mysterious,fast,Young Adult
9781250000000.0,"Shadow and Bone (The Shadow and Bone Trilogy, #1)",Leigh Bardugo,paperback,358,read,2019-05-23 00:00:00,2019-04-20 00:00:00,2012,5.0,3.95,adventurous,fast,Romance
9781250000000.0,"Shadow and Bone (The Shadow and Bone Trilogy, #1)",Leigh Bardugo,paperback,358,read,2019-05-23 00:00:00,2019-04-20 00:00:00,2012,5.0,3.95,dark,fast,Romance
9781250000000.0,"Shadow and Bone (The Shadow and Bone Trilogy, #1)",Leigh Bardugo,paperback,358,read,2019-05-23 00:00:00,2019-04-20 00:00:00,2012,5.0,3.95,mysterious,fast,Romance
9781250000000.0,"Shadow and Bone (The Shadow and Bone Trilogy, #1)",Leigh Bardugo,paperback,358,read,2019-05-23 00:00:00,2019-04-20 00:00:00,2012,5.0,3.95,adventurous,fast,Fiction
9781250000000.0,"Shadow and Bone (The Shadow and Bone Trilogy, #1)",Leigh Bardugo,paperback,358,read,2019-05-23 00:00:00,2019-04-20 00:00:00,2012,5.0,3.95,dark,fast,Fiction
9781250000000.0,"Shadow and Bone (The Shadow and Bone Trilogy, #1)",Leigh Bardugo,paperback,358,read,2019-05-23 00:00:00,2019-04-20 00:00:00,2012,5.0,3.95,mysterious,fast,Fiction
9781250000000.0,"Shadow and Bone (The Shadow and Bone Trilogy, #1)",Leigh Bardugo,paperback,358,read,2019-05-23 00:00:00,2019-04-20 00:00:00,2012,5.0,3.95,adventurous,fast,High Fantasy
9781250000000.0,"Shadow and Bone (The Shadow and Bone Trilogy, #1)",Leigh Bardugo,paperback,358,read,2019-05-23 00:00:00,2019-04-20 00:00:00,2012,5.0,3.95,dark,fast,High Fantasy
9781250000000.0,"Shadow and Bone (The Shadow and Bone Trilogy, #1)",Leigh Bardugo,paperback,358,read,2019-05-23 00:00:00,2019-04-20 00:00:00,2012,5.0,3.95,mysterious,fast,High Fantasy
9781250000000.0,"Shadow and Bone (The Shadow and Bone Trilogy, #1)",Leigh Bardugo,paperback,358,read,2019-05-23 00:00:00,2019-04-20 00:00:00,2012,5.0,3.95,adventurous,fast,Magic
9781250000000.0,"Shadow and Bone (The Shadow and Bone Trilogy, #1)",Leigh Bardugo,paperback,358,read,2019-05-23 00:00:00,2019-04-20 00:00:00,2012,5.0,3.95,dark,fast,Magic
9781250000000.0,"Shadow and Bone (The Shadow and Bone Trilogy, #1)",Leigh Bardugo,paperback,358,read,2019-05-23 00:00:00,2019-04-20 00:00:00,2012,5.0,3.95,mysterious,fast,Magic
9781250000000.0,"Caraval (Caraval, #1)",Stephanie Garber,hardcover,407,read,,2019-09-24 00:00:00,2017,4.0,4.0,adventurous,fast,Fantasy
9781250000000.0,"Caraval (Caraval, #1)",Stephanie Garber,hardcover,407,read,,2019-09-24 00:00:00,2017,4.0,4.0,mysterious,fast,Fantasy
9781250000000.0,"Caraval (Caraval, #1)",Stephanie Garber,hardcover,407,read,,2019-09-24 00:00:00,2017,4.0,4.0,adventurous,fast,Young Adult
9781250000000.0,"Caraval (Caraval, #1)",Stephanie Garber,hardcover,407,read,,2019-09-24 00:00:00,2017,4.0,4.0,mysterious,fast,Young Adult
9781250000000.0,"Caraval (Caraval, #1)",Stephanie Garber,hardcover,407,read,,2019-09-24 00:00:00,2017,4.0,4.0,adventurous,fast,Romance
9781250000000.0,"Caraval (Caraval, #1)",Stephanie Garber,hardcover,407,read,,2019-09-24 00:00:00,2017,4.0,4.0,mysterious,fast,Romance
9781250000000.0,"Caraval (Caraval, #1)",Stephanie Garber,hardcover,407,read,,2019-09-24 00:00:00,2017,4.0,4.0,adventurous,fast,Fiction
9781250000000.0,"Caraval (Caraval, #1)",Stephanie Garber,hardcover,407,read,,2019-09-24 00:00:00,2017,4.0,4.0,mysterious,fast,Fiction
9781250000000.0,"Caraval (Caraval, #1)",Stephanie Garber,hardcover,407,read,,2019-09-24 00:00:00,2017,4.0,4.0,adventurous,fast,Mystery
9781250000000.0,"Caraval (Caraval, #1)",Stephanie Garber,hardcover,407,read,,2019-09-24 00:00:00,2017,4.0,4.0,mysterious,fast,Mystery
9781250000000.0,"Caraval (Caraval, #1)",Stephanie Garber,hardcover,407,read,,2019-09-24 00:00:00,2017,4.0,4.0,adventurous,fast,Magic
9781250000000.0,"Caraval (Caraval, #1)",Stephanie Garber,hardcover,407,read,,2019-09-24 00:00:00,2017,4.0,4.0,mysterious,fast,Magic
9780320000000.0,"The Fifth Season (The Broken Earth, #1)",N.K. Jemisin,paperback,468,to-read,,2019-08-09 00:00:00,2015,0.0,4.32,,,
9780320000000.0,"The Wicked King (The Folk of the Air, #2)",Holly Black,digital,336,read,,2019-09-24 00:00:00,2019,4.0,4.33,adventurous,fast,Fantasy
9780320000000.0,"The Wicked King (The Folk of the Air, #2)",Holly Black,digital,336,read,,2019-09-24 00:00:00,2019,4.0,4.33,dark,fast,Fantasy
9780320000000.0,"The Wicked King (The Folk of the Air, #2)",Holly Black,digital,336,read,,2019-09-24 00:00:00,2019,4.0,4.33,tense,fast,Fantasy
9780320000000.0,"The Wicked King (The Folk of the Air, #2)",Holly Black,digital,336,read,,2019-09-24 00:00:00,2019,4.0,4.33,adventurous,fast,Young Adult
9780320000000.0,"The Wicked King (The Folk of the Air, #2)",Holly Black,digital,336,read,,2019-09-24 00:00:00,2019,4.0,4.33,dark,fast,Young Adult
9780320000000.0,"The Wicked King (The Folk of the Air, #2)",Holly Black,digital,336,read,,2019-09-24 00:00:00,2019,4.0,4.33,tense,fast,Young Adult
9780320000000.0,"The Wicked King (The Folk of the Air, #2)",Holly Black,digital,336,read,,2019-09-24 00:00:00,2019,4.0,4.33,adventurous,fast,Romance
9780320000000.0,"The Wicked King (The Folk of the Air, #2)",Holly Black,digital,336,read,,2019-09-24 00:00:00,2019,4.0,4.33,dark,fast,Romance
9780320000000.0,"The Wicked King (The Folk of the Air, #2)",Holly Black,digital,336,read,,2019-09-24 00:00:00,2019,4.0,4.33,tense,fast,Romance
9780320000000.0,"The Wicked King (The Folk of the Air, #2)",Holly Black,digital,336,read,,2019-09-24 00:00:00,2019,4.0,4.33,adventurous,fast,Fae
9780320000000.0,"The Wicked King (The Folk of the Air, #2)",Holly Black,digital,336,read,,2019-09-24 00:00:00,2019,4.0,4.33,dark,fast,Fae
9780320000000.0,"The Wicked King (The Folk of the Air, #2)",Holly Black,digital,336,read,,2019-09-24 00:00:00,2019,4.0,4.33,tense,fast,Fae
9780320000000.0,"The Wicked King (The Folk of the Air, #2)",Holly Black,digital,336,read,,2019-09-24 00:00:00,2019,4.0,4.33,adventurous,fast,Fiction
9780320000000.0,"The Wicked King (The Folk of the Air, #2)",Holly Black,digital,336,read,,2019-09-24 00:00:00,2019,4.0,4.33,dark,fast,Fiction
9780320000000.0,"The Wicked King (The Folk of the Air, #2)",Holly Black,digital,336,read,,2019-09-24 00:00:00,2019,4.0,4.33,tense,fast,Fiction
9780320000000.0,"The Wicked King (The Folk of the Air, #2)",Holly Black,digital,336,read,,2019-09-24 00:00:00,2019,4.0,4.33,adventurous,fast,Magic
9780320000000.0,"The Wicked King (The Folk of the Air, #2)",Holly Black,digital,336,read,,2019-09-24 00:00:00,2019,4.0,4.33,dark,fast,Magic
9780320000000.0,"The Wicked King (The Folk of the Air, #2)",Holly Black,digital,336,read,,2019-09-24 00:00:00,2019,4.0,4.33,tense,fast,Magic
9780060000000.0,"Two Dark Reigns (Three Dark Crowns, #3)",Kendare Blake,hardcover,464,read,2020-01-30 00:00:00,2020-01-27 00:00:00,2018,4.0,3.98,adventurous,medium,Fantasy
9780060000000.0,"Two Dark Reigns (Three Dark Crowns, #3)",Kendare Blake,hardcover,464,read,2020-01-30 00:00:00,2020-01-27 00:00:00,2018,4.0,3.98,dark,medium,Fantasy
9780060000000.0,"Two Dark Reigns (Three Dark Crowns, #3)",Kendare Blake,hardcover,464,read,2020-01-30 00:00:00,2020-01-27 00:00:00,2018,4.0,3.98,mysterious,medium,Fantasy
9780060000000.0,"Two Dark Reigns (Three Dark Crowns, #3)",Kendare Blake,hardcover,464,read,2020-01-30 00:00:00,2020-01-27 00:00:00,2018,4.0,3.98,adventurous,medium,Young Adult
9780060000000.0,"Two Dark Reigns (Three Dark Crowns, #3)",Kendare Blake,hardcover,464,read,2020-01-30 00:00:00,2020-01-27 00:00:00,2018,4.0,3.98,dark,medium,Young Adult
9780060000000.0,"Two Dark Reigns (Three Dark Crowns, #3)",Kendare Blake,hardcover,464,read,2020-01-30 00:00:00,2020-01-27 00:00:00,2018,4.0,3.98,mysterious,medium,Young Adult
9780060000000.0,"Two Dark Reigns (Three Dark Crowns, #3)",Kendare Blake,hardcover,464,read,2020-01-30 00:00:00,2020-01-27 00:00:00,2018,4.0,3.98,adventurous,medium,Fiction
9780060000000.0,"Two Dark Reigns (Three Dark Crowns, #3)",Kendare Blake,hardcover,464,read,2020-01-30 00:00:00,2020-01-27 00:00:00,2018,4.0,3.98,dark,medium,Fiction
9780060000000.0,"Two Dark Reigns (Three Dark Crowns, #3)",Kendare Blake,hardcover,464,read,2020-01-30 00:00:00,2020-01-27 00:00:00,2018,4.0,3.98,mysterious,medium,Fiction
9780060000000.0,"Two Dark Reigns (Three Dark Crowns, #3)",Kendare Blake,hardcover,464,read,2020-01-30 00:00:00,2020-01-27 00:00:00,2018,4.0,3.98,adventurous,medium,Magic
9780060000000.0,"Two Dark Reigns (Three Dark Crowns, #3)",Kendare Blake,hardcover,464,read,2020-01-30 00:00:00,2020-01-27 00:00:00,2018,4.0,3.98,dark,medium,Magic
9780060000000.0,"Two Dark Reigns (Three Dark Crowns, #3)",Kendare Blake,hardcover,464,read,2020-01-30 00:00:00,2020-01-27 00:00:00,2018,4.0,3.98,mysterious,medium,Magic
9780060000000.0,"Two Dark Reigns (Three Dark Crowns, #3)",Kendare Blake,hardcover,464,read,2020-01-30 00:00:00,2020-01-27 00:00:00,2018,4.0,3.98,adventurous,medium,Romance
9780060000000.0,"Two Dark Reigns (Three Dark Crowns, #3)",Kendare Blake,hardcover,464,read,2020-01-30 00:00:00,2020-01-27 00:00:00,2018,4.0,3.98,dark,medium,Romance
9780060000000.0,"Two Dark Reigns (Three Dark Crowns, #3)",Kendare Blake,hardcover,464,read,2020-01-30 00:00:00,2020-01-27 00:00:00,2018,4.0,3.98,mysterious,medium,Romance
9781980000000.0,"Bringing Down the Duke (A League of Extraordinary Women, #1)",Evie Dunmore,paperback,335,to-read,,2019-10-04 00:00:00,2019,0.0,3.97,,,
9781250000000.0,"Legendary (Caraval, #2)",Stephanie Garber,hardcover,451,read,,2019-09-24 00:00:00,2018,5.0,4.22,challenging,fast,Fantasy
9781250000000.0,"Legendary (Caraval, #2)",Stephanie Garber,hardcover,451,read,,2019-09-24 00:00:00,2018,5.0,4.22,mysterious,fast,Fantasy
9781250000000.0,"Legendary (Caraval, #2)",Stephanie Garber,hardcover,451,read,,2019-09-24 00:00:00,2018,5.0,4.22,challenging,fast,Young Adult
9781250000000.0,"Legendary (Caraval, #2)",Stephanie Garber,hardcover,451,read,,2019-09-24 00:00:00,2018,5.0,4.22,mysterious,fast,Young Adult
9781250000000.0,"Legendary (Caraval, #2)",Stephanie Garber,hardcover,451,read,,2019-09-24 00:00:00,2018,5.0,4.22,challenging,fast,Romance
9781250000000.0,"Legendary (Caraval, #2)",Stephanie Garber,hardcover,451,read,,2019-09-24 00:00:00,2018,5.0,4.22,mysterious,fast,Romance
9781250000000.0,"Legendary (Caraval, #2)",Stephanie Garber,hardcover,451,read,,2019-09-24 00:00:00,2018,5.0,4.22,challenging,fast,Fiction
9781250000000.0,"Legendary (Caraval, #2)",Stephanie Garber,hardcover,451,read,,2019-09-24 00:00:00,2018,5.0,4.22,mysterious,fast,Fiction
9781250000000.0,"Legendary (Caraval, #2)",Stephanie Garber,hardcover,451,read,,2019-09-24 00:00:00,2018,5.0,4.22,challenging,fast,Mystery
9781250000000.0,"Legendary (Caraval, #2)",Stephanie Garber,hardcover,451,read,,2019-09-24 00:00:00,2018,5.0,4.22,mysterious,fast,Mystery
9781250000000.0,"Legendary (Caraval, #2)",Stephanie Garber,hardcover,451,read,,2019-09-24 00:00:00,2018,5.0,4.22,challenging,fast,Magic
9781250000000.0,"Legendary (Caraval, #2)",Stephanie Garber,hardcover,451,read,,2019-09-24 00:00:00,2018,5.0,4.22,mysterious,fast,Magic
9781250000000.0,"Dance of Thieves (Dance of Thieves, #1)",Mary E. Pearson,hardcover,512,to-read,,2019-10-01 00:00:00,2018,0.0,4.2,,,
9781620000000.0,"Kingdom of Ash (Throne of Glass, #7)",Sarah J. Maas,hardcover,980,read,,2019-04-20 00:00:00,2018,5.0,4.63,adventurous,slow,Fantasy
9781620000000.0,"Kingdom of Ash (Throne of Glass, #7)",Sarah J. Maas,hardcover,980,read,,2019-04-20 00:00:00,2018,5.0,4.63,emotional,slow,Fantasy
9781620000000.0,"Kingdom of Ash (Throne of Glass, #7)",Sarah J. Maas,hardcover,980,read,,2019-04-20 00:00:00,2018,5.0,4.63,adventurous,slow,Young Adult
9781620000000.0,"Kingdom of Ash (Throne of Glass, #7)",Sarah J. Maas,hardcover,980,read,,2019-04-20 00:00:00,2018,5.0,4.63,emotional,slow,Young Adult
9781620000000.0,"Kingdom of Ash (Throne of Glass, #7)",Sarah J. Maas,hardcover,980,read,,2019-04-20 00:00:00,2018,5.0,4.63,adventurous,slow,Romance
9781620000000.0,"Kingdom of Ash (Throne of Glass, #7)",Sarah J. Maas,hardcover,980,read,,2019-04-20 00:00:00,2018,5.0,4.63,emotional,slow,Romance
9781620000000.0,"Kingdom of Ash (Throne of Glass, #7)",Sarah J. Maas,hardcover,980,read,,2019-04-20 00:00:00,2018,5.0,4.63,adventurous,slow,New Adult
9781620000000.0,"Kingdom of Ash (Throne of Glass, #7)",Sarah J. Maas,hardcover,980,read,,2019-04-20 00:00:00,2018,5.0,4.63,emotional,slow,New Adult
9781620000000.0,"Kingdom of Ash (Throne of Glass, #7)",Sarah J. Maas,hardcover,980,read,,2019-04-20 00:00:00,2018,5.0,4.63,adventurous,slow,Fiction
9781620000000.0,"Kingdom of Ash (Throne of Glass, #7)",Sarah J. Maas,hardcover,980,read,,2019-04-20 00:00:00,2018,5.0,4.63,emotional,slow,Fiction
9781620000000.0,"Kingdom of Ash (Throne of Glass, #7)",Sarah J. Maas,hardcover,980,read,,2019-04-20 00:00:00,2018,5.0,4.63,adventurous,slow,Magic
9781620000000.0,"Kingdom of Ash (Throne of Glass, #7)",Sarah J. Maas,hardcover,980,read,,2019-04-20 00:00:00,2018,5.0,4.63,emotional,slow,Magic
9781780000000.0,"Crooked Kingdom (Six of Crows, #2)",Leigh Bardugo,paperback,561,read,,2017-08-22 00:00:00,2016,4.0,4.61,adventurous,medium,Fantasy
9781780000000.0,"Crooked Kingdom (Six of Crows, #2)",Leigh Bardugo,paperback,561,read,,2017-08-22 00:00:00,2016,4.0,4.61,dark,medium,Fantasy
9781780000000.0,"Crooked Kingdom (Six of Crows, #2)",Leigh Bardugo,paperback,561,read,,2017-08-22 00:00:00,2016,4.0,4.61,emotional,medium,Fantasy
9781780000000.0,"Crooked Kingdom (Six of Crows, #2)",Leigh Bardugo,paperback,561,read,,2017-08-22 00:00:00,2016,4.0,4.61,adventurous,medium,Young Adult
9781780000000.0,"Crooked Kingdom (Six of Crows, #2)",Leigh Bardugo,paperback,561,read,,2017-08-22 00:00:00,2016,4.0,4.61,dark,medium,Young Adult
9781780000000.0,"Crooked Kingdom (Six of Crows, #2)",Leigh Bardugo,paperback,561,read,,2017-08-22 00:00:00,2016,4.0,4.61,emotional,medium,Young Adult
9781780000000.0,"Crooked Kingdom (Six of Crows, #2)",Leigh Bardugo,paperback,561,read,,2017-08-22 00:00:00,2016,4.0,4.61,adventurous,medium,Fiction
9781780000000.0,"Crooked Kingdom (Six of Crows, #2)",Leigh Bardugo,paperback,561,read,,2017-08-22 00:00:00,2016,4.0,4.61,dark,medium,Fiction
9781780000000.0,"Crooked Kingdom (Six of Crows, #2)",Leigh Bardugo,paperback,561,read,,2017-08-22 00:00:00,2016,4.0,4.61,emotional,medium,Fiction
9781780000000.0,"Crooked Kingdom (Six of Crows, #2)",Leigh Bardugo,paperback,561,read,,2017-08-22 00:00:00,2016,4.0,4.61,adventurous,medium,Romance
9781780000000.0,"Crooked Kingdom (Six of Crows, #2)",Leigh Bardugo,paperback,561,read,,2017-08-22 00:00:00,2016,4.0,4.61,dark,medium,Romance
9781780000000.0,"Crooked Kingdom (Six of Crows, #2)",Leigh Bardugo,paperback,561,read,,2017-08-22 00:00:00,2016,4.0,4.61,emotional,medium,Romance
9781780000000.0,"Crooked Kingdom (Six of Crows, #2)",Leigh Bardugo,paperback,561,read,,2017-08-22 00:00:00,2016,4.0,4.61,adventurous,medium,Magic
9781780000000.0,"Crooked Kingdom (Six of Crows, #2)",Leigh Bardugo,paperback,561,read,,2017-08-22 00:00:00,2016,4.0,4.61,dark,medium,Magic
9781780000000.0,"Crooked Kingdom (Six of Crows, #2)",Leigh Bardugo,paperback,561,read,,2017-08-22 00:00:00,2016,4.0,4.61,emotional,medium,Magic
9781480000000.0,"The Toll (Arc of a Scythe, #3)",Neal Shusterman,hardcover,625,read,2020-01-12 00:00:00,2019-12-26 00:00:00,2019,5.0,4.21,adventurous,medium,Young Adult
9781480000000.0,"The Toll (Arc of a Scythe, #3)",Neal Shusterman,hardcover,625,read,2020-01-12 00:00:00,2019-12-26 00:00:00,2019,5.0,4.21,dark,medium,Young Adult
9781480000000.0,"The Toll (Arc of a Scythe, #3)",Neal Shusterman,hardcover,625,read,2020-01-12 00:00:00,2019-12-26 00:00:00,2019,5.0,4.21,emotional,medium,Young Adult
9781480000000.0,"The Toll (Arc of a Scythe, #3)",Neal Shusterman,hardcover,625,read,2020-01-12 00:00:00,2019-12-26 00:00:00,2019,5.0,4.21,tense,medium,Young Adult
9781480000000.0,"The Toll (Arc of a Scythe, #3)",Neal Shusterman,hardcover,625,read,2020-01-12 00:00:00,2019-12-26 00:00:00,2019,5.0,4.21,adventurous,medium,Fantasy
9781480000000.0,"The Toll (Arc of a Scythe, #3)",Neal Shusterman,hardcover,625,read,2020-01-12 00:00:00,2019-12-26 00:00:00,2019,5.0,4.21,dark,medium,Fantasy
9781480000000.0,"The Toll (Arc of a Scythe, #3)",Neal Shusterman,hardcover,625,read,2020-01-12 00:00:00,2019-12-26 00:00:00,2019,5.0,4.21,emotional,medium,Fantasy
9781480000000.0,"The Toll (Arc of a Scythe, #3)",Neal Shusterman,hardcover,625,read,2020-01-12 00:00:00,2019-12-26 00:00:00,2019,5.0,4.21,tense,medium,Fantasy
9781480000000.0,"The Toll (Arc of a Scythe, #3)",Neal Shusterman,hardcover,625,read,2020-01-12 00:00:00,2019-12-26 00:00:00,2019,5.0,4.21,adventurous,medium,Dystopia
9781480000000.0,"The Toll (Arc of a Scythe, #3)",Neal Shusterman,hardcover,625,read,2020-01-12 00:00:00,2019-12-26 00:00:00,2019,5.0,4.21,dark,medium,Dystopia
9781480000000.0,"The Toll (Arc of a Scythe, #3)",Neal Shusterman,hardcover,625,read,2020-01-12 00:00:00,2019-12-26 00:00:00,2019,5.0,4.21,emotional,medium,Dystopia
9781480000000.0,"The Toll (Arc of a Scythe, #3)",Neal Shusterman,hardcover,625,read,2020-01-12 00:00:00,2019-12-26 00:00:00,2019,5.0,4.21,tense,medium,Dystopia
9781480000000.0,"The Toll (Arc of a Scythe, #3)",Neal Shusterman,hardcover,625,read,2020-01-12 00:00:00,2019-12-26 00:00:00,2019,5.0,4.21,adventurous,medium,Science Fiction
9781480000000.0,"The Toll (Arc of a Scythe, #3)",Neal Shusterman,hardcover,625,read,2020-01-12 00:00:00,2019-12-26 00:00:00,2019,5.0,4.21,dark,medium,Science Fiction
9781480000000.0,"The Toll (Arc of a Scythe, #3)",Neal Shusterman,hardcover,625,read,2020-01-12 00:00:00,2019-12-26 00:00:00,2019,5.0,4.21,emotional,medium,Science Fiction
9781480000000.0,"The Toll (Arc of a Scythe, #3)",Neal Shusterman,hardcover,625,read,2020-01-12 00:00:00,2019-12-26 00:00:00,2019,5.0,4.21,tense,medium,Science Fiction
